year,full_name,html_url,created_at,stargazers,forks,open_issues,language,description
2021,zed-industries/zed,https://github.com/zed-industries/zed,2021-02-20T03:01:06Z,75578,6997,3482,Rust,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter."
2021,AppFlowy-IO/AppFlowy,https://github.com/AppFlowy-IO/AppFlowy,2021-06-16T12:56:48Z,68150,4900,940,Dart,"Bring projects, wikis, and teams together with AI. AppFlowy is the AI collaborative workspace where you achieve more without losing control of your data. The leading open source Notion alternative."
2021,FuelLabs/sway,https://github.com/FuelLabs/sway,2021-01-19T20:54:33Z,61938,5431,884,Rust,🌴 Empowering everyone to build reliable and efficient smart contracts.
2021,usememos/memos,https://github.com/usememos/memos,2021-12-08T15:30:18Z,57038,4133,67,Go,"An open-source, self-hosted note-taking service. Your thoughts, your data, your control — no tracking, no ads, no subscription fees."
2021,withastro/astro,https://github.com/withastro/astro,2021-03-15T17:19:47Z,56939,3152,244,TypeScript,The web framework for content-driven websites. ⭐️ Star to support our work!
2021,coollabsio/coolify,https://github.com/coollabsio/coolify,2021-01-25T20:54:01Z,50814,3630,634,PHP,"An open-source, self-hostable PaaS alternative to Vercel, Heroku & Netlify that lets you easily deploy static sites, databases, full-stack applications and 280+ one-click services on your own servers."
2021,microsoft/AI-For-Beginners,https://github.com/microsoft/AI-For-Beginners,2021-03-03T16:27:36Z,45384,9234,5,Jupyter Notebook,"12 Weeks, 24 Lessons, AI for All!"
2021,tldraw/tldraw,https://github.com/tldraw/tldraw,2021-05-09T11:48:37Z,45256,2965,314,TypeScript,very good whiteboard infinite canvas SDK
2021,google/zx,https://github.com/google/zx,2021-05-05T05:50:01Z,45163,1204,40,JavaScript,A tool for writing better scripts
2021,KRTirtho/spotube,https://github.com/KRTirtho/spotube,2021-02-14T03:17:58Z,44412,1980,737,Dart,🎧 Open source music streaming app! Available for both desktop & mobile!
2021,FuelLabs/fuels-rs,https://github.com/FuelLabs/fuels-rs,2021-10-31T22:33:54Z,43423,1360,69,Rust,Fuel Network Rust SDK
2021,FuelLabs/fuels-ts,https://github.com/FuelLabs/fuels-ts,2021-09-03T18:11:03Z,43377,1366,65,TypeScript,Fuel Network Typescript SDK
2021,hpcaitech/ColossalAI,https://github.com/hpcaitech/ColossalAI,2021-10-28T16:19:44Z,41348,4533,493,Python,"Making large AI models cheaper, faster and more accessible"
2021,payloadcms/payload,https://github.com/payloadcms/payload,2021-01-05T18:49:45Z,40670,3385,768,TypeScript,"Payload is the open-source, fullstack Next.js framework, giving you instant backend superpowers. Get a full TypeScript backend and admin panel instantly. Use Payload as a headless CMS or for building powerful applications."
2021,calcom/cal.com,https://github.com/calcom/cal.com,2021-03-22T13:47:42Z,40257,11964,1359,TypeScript,Scheduling infrastructure for absolutely everyone.
2021,novuhq/novu,https://github.com/novuhq/novu,2021-08-26T15:22:44Z,38590,4216,163,TypeScript,"The open-source notification Inbox infrastructure. E-mail, SMS, Push and Slack Integrations."
2021,ToolJet/ToolJet,https://github.com/ToolJet/ToolJet,2021-03-30T08:51:34Z,37446,4946,968,JavaScript,"ToolJet is the open-source foundation of ToolJet AI - the AI-native platform for building internal tools, dashboard, business applications, workflows and AI agents 🚀"
2021,TencentARC/GFPGAN,https://github.com/TencentARC/GFPGAN,2021-03-19T06:18:20Z,37379,6278,399,Python,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.
2021,spacedriveapp/spacedrive,https://github.com/spacedriveapp/spacedrive,2021-09-27T05:09:04Z,37009,1205,23,Rust,"Spacedrive is an open source cross-platform file explorer, powered by a virtual distributed filesystem written in Rust."
2021,babysor/MockingBird,https://github.com/babysor/MockingBird,2021-08-07T03:53:39Z,36873,5245,482,Python,🚀Clone a voice in 5 seconds to generate arbitrary speech in real-time
2021,YunaiV/ruoyi-vue-pro,https://github.com/YunaiV/ruoyi-vue-pro,2021-01-24T03:18:25Z,35449,7677,3,Java,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型、IoT 物联网等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！
2021,DioxusLabs/dioxus,https://github.com/DioxusLabs/dioxus,2021-01-15T01:57:26Z,34759,1547,645,Rust,"Fullstack app framework for web, desktop, and mobile."
2021,LizardByte/Sunshine,https://github.com/LizardByte/Sunshine,2021-12-15T23:38:57Z,34589,1702,106,C++,Self-hosted game stream host for Moonlight.
2021,alan2207/bulletproof-react,https://github.com/alan2207/bulletproof-react,2021-05-30T14:47:16Z,34456,3141,53,TypeScript,"🛡️ ⚛️ A simple, scalable, and powerful architecture for building production ready React applications. "
2021,xinntao/Real-ESRGAN,https://github.com/xinntao/Real-ESRGAN,2021-07-19T03:23:30Z,34367,4266,635,Python,Real-ESRGAN aims at developing Practical Algorithms for General Image/Video Restoration.
2021,Textualize/textual,https://github.com/Textualize/textual,2021-04-08T15:24:47Z,34351,1099,250,Python,The lean application framework for Python.  Build sophisticated user interfaces with a simple Python API. Run your apps in the terminal and a web browser.
2021,refinedev/refine,https://github.com/refinedev/refine,2021-01-20T12:01:32Z,34097,2934,30,TypeScript,"A React Framework for building  internal tools, admin panels, dashboards & B2B apps with unmatched flexibility."
2021,anoma/anoma,https://github.com/anoma/anoma,2021-02-02T10:00:16Z,34059,4113,149,Elixir,Reference implementation of Anoma
2021,microsoft/Data-Science-For-Beginners,https://github.com/microsoft/Data-Science-For-Beginners,2021-03-03T16:30:15Z,33957,6954,4,Jupyter Notebook,"10 Weeks, 20 Lessons, Data Science for All!"
2021,IceWhaleTech/CasaOS,https://github.com/IceWhaleTech/CasaOS,2021-09-26T02:33:09Z,33220,1864,789,Go,"CasaOS - A simple, easy-to-use, elegant open-source Personal Cloud system."
2021,drizzle-team/drizzle-orm,https://github.com/drizzle-team/drizzle-orm,2021-06-24T09:03:05Z,32839,1200,1565,TypeScript,ORM
2021,ibraheemdev/modern-unix,https://github.com/ibraheemdev/modern-unix,2021-01-12T00:50:14Z,32762,822,67,,A collection of modern/faster/saner alternatives to common unix commands.
2021,khoj-ai/khoj,https://github.com/khoj-ai/khoj,2021-08-16T01:48:44Z,32529,1963,92,Python,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
2021,linera-io/linera-protocol,https://github.com/linera-io/linera-protocol,2021-12-19T04:09:21Z,32127,2292,566,Rust,Main repository for the Linera protocol
2021,valinet/ExplorerPatcher,https://github.com/valinet/ExplorerPatcher,2021-08-09T14:17:24Z,31587,1283,300,C,This project aims to enhance the working environment on Windows
2021,surrealdb/surrealdb,https://github.com/surrealdb/surrealdb,2021-12-09T15:03:29Z,31217,1138,638,Rust,"A scalable, distributed, collaborative, document-graph database, for the realtime web"
2021,DevToys-app/DevToys,https://github.com/DevToys-app/DevToys,2021-09-29T01:40:41Z,30976,1709,317,C#,A Swiss Army knife for developers.
2021,mantinedev/mantine,https://github.com/mantinedev/mantine,2021-01-07T14:02:19Z,30571,2245,46,TypeScript,A fully featured React components library
2021,aristocratos/btop,https://github.com/aristocratos/btop,2021-05-06T18:40:21Z,30390,915,454,C++,A monitor of resources
2021,dgtlmoon/changedetection.io,https://github.com/dgtlmoon/changedetection.io,2021-01-27T16:03:30Z,30271,1683,325,Python,"Best and simplest tool for website change detection, web page monitoring, and website change alerts. Perfect for tracking content changes, price drops, restock alerts, and website defacement monitoring—all for free or enjoy our SaaS plan!"
2021,dragonflydb/dragonfly,https://github.com/dragonflydb/dragonfly,2021-12-11T10:00:42Z,30001,1147,309,C++,A modern replacement for Redis and Memcached
2021,vercel/turborepo,https://github.com/vercel/turborepo,2021-10-05T17:37:11Z,29827,2253,137,Rust,"Build system optimized for JavaScript and TypeScript, written in Rust"
2021,waydabber/BetterDisplay,https://github.com/waydabber/BetterDisplay,2021-10-24T08:32:56Z,29821,549,154,,"Unlock your displays on your Mac! Flexible HiDPI scaling, XDR/HDR extra brightness, virtual screens, DDC control, extra dimming, PIP/streaming, EDID override and lots more!"
2021,honojs/hono,https://github.com/honojs/hono,2021-12-14T20:05:30Z,28857,936,357,TypeScript,Web framework built on Web Standards
2021,binwiederhier/ntfy,https://github.com/binwiederhier/ntfy,2021-10-23T19:25:32Z,28830,1186,318,Go,Send push notifications to your phone or desktop using PUT/POST
2021,heroui-inc/heroui,https://github.com/heroui-inc/heroui,2021-04-22T13:06:23Z,28165,2060,296,TypeScript,"🚀 Beautiful, fast and modern React UI library. (Previously NextUI)"
2021,NvChad/NvChad,https://github.com/NvChad/NvChad,2021-03-07T14:33:17Z,27882,2276,1,Lua,"Blazing fast Neovim framework providing solid defaults and a beautiful UI, enhancing your neovim experience."
2021,Z-Siqi/Clash-for-Windows_Chinese,https://github.com/Z-Siqi/Clash-for-Windows_Chinese,2021-04-19T08:13:23Z,27704,3203,1,JavaScript,"clash for windows汉化版. 提供clash for windows的汉化版, 汉化补丁及汉化版安装程序"
2021,abiosoft/colima,https://github.com/abiosoft/colima,2021-09-04T09:52:22Z,27007,534,374,Go,Container runtimes on macOS (and Linux) with minimal setup
2021,MetaCubeX/mihomo,https://github.com/MetaCubeX/mihomo,2021-05-20T11:06:33Z,26987,3667,364,Python,A simple Python Pydantic model for Honkai: Star Rail parsed data from the Mihomo API.
2021,forthespada/CS-Books,https://github.com/forthespada/CS-Books,2021-01-10T09:49:05Z,26266,4085,14,,🔥🔥超过1000本的计算机经典书籍、个人笔记资料以及本人在各平台发表文章中所涉及的资源等。书籍资源包括C/C++、Java、Python、Go语言、数据结构与算法、操作系统、后端架构、计算机系统知识、数据库、计算机网络、设计模式、前端、汇编以及校招社招各种面经~
2021,warpdotdev/Warp,https://github.com/warpdotdev/Warp,2021-07-08T18:48:08Z,25953,616,4265,,"Warp is the agentic development environment, built for coding with multiple AI agents."
2021,SigNoz/signoz,https://github.com/SigNoz/signoz,2021-01-03T12:44:36Z,25790,1967,1555,TypeScript,"SigNoz is an open-source observability platform native to OpenTelemetry with logs, traces and metrics in a single application. An open-source alternative to DataDog, NewRelic, etc. 🔥 🖥.   👉  Open source Application Performance Monitoring (APM) & Observability tool"
2021,searxng/searxng,https://github.com/searxng/searxng,2021-04-12T15:18:15Z,25104,2483,233,Python,SearXNG is a free internet metasearch engine which aggregates results from various search services and databases. Users are neither tracked nor profiled.
2021,tokio-rs/axum,https://github.com/tokio-rs/axum,2021-05-30T09:22:25Z,25016,1349,75,Rust,HTTP routing and request-handling library for Rust that focuses on ergonomics and modularity
2021,wg-easy/wg-easy,https://github.com/wg-easy/wg-easy,2021-05-22T09:12:05Z,24634,2344,38,TypeScript,The easiest way to run WireGuard VPN + Web-based Admin UI.
2021,pppscn/SmsForwarder,https://github.com/pppscn/SmsForwarder,2021-02-10T02:23:07Z,24578,3124,5,Kotlin,短信转发器——监控Android手机短信、来电、APP通知，并根据指定规则转发到其他手机：钉钉群自定义机器人、钉钉企业内机器人、企业微信群机器人、飞书机器人、企业微信应用消息、邮箱、bark、webhook、Telegram机器人、Server酱、PushPlus、手机短信等。包括主动控制服务端与客户端，让你轻松远程发短信、查短信、查通话、查话簿、查电量等。（V3.0 新增）PS.这个APK主要是学习与自用，如有BUG请提ISSUE，同时欢迎大家提PR指正
2021,hcengineering/platform,https://github.com/hcengineering/platform,2021-08-02T19:39:23Z,24446,1705,776,TypeScript,"Huly — All-in-One Project Management Platform (alternative to Linear, Jira, Slack, Notion, Motion)"
2021,Lissy93/dashy,https://github.com/Lissy93/dashy,2021-02-28T10:35:44Z,24017,1768,205,Vue,"🚀 A self-hostable personal dashboard built for you. Includes status-checking, widgets, themes, icon packs, a UI editor and tons more!"
2021,dataease/dataease,https://github.com/dataease/dataease,2021-02-02T04:10:21Z,23417,4027,66,Java,🔥 人人可用的开源 BI 工具，数据可视化神器。An open-source BI tool alternative to Tableau.
2021,lxgw/LxgwWenKai,https://github.com/lxgw/LxgwWenKai,2021-01-30T15:41:52Z,23199,602,6,Shell,An unprofessional open-source Chinese font derived from Fontworks' Klee One. 一款非专业的开源中文字体，基于 FONTWORKS 出品字体 Klee One 衍生。  
2021,netbirdio/netbird,https://github.com/netbirdio/netbird,2021-04-14T12:27:20Z,22700,1110,1315,Go,"Connect your devices into a secure WireGuard®-based overlay network with SSO, MFA and granular access controls."
2021,Johnshall/Shadowrocket-ADBlock-Rules-Forever,https://github.com/Johnshall/Shadowrocket-ADBlock-Rules-Forever,2021-12-06T09:06:28Z,22318,1464,28,,提供多款 Shadowrocket 规则，拥有强劲的广告过滤功能。每日 8 时重新构建规则。
2021,dibingfa/flash-linux0.11-talk,https://github.com/dibingfa/flash-linux0.11-talk,2021-11-06T04:58:25Z,22052,2914,55,HTML,你管这破玩意叫操作系统源码 — 像小说一样品读 Linux 0.11 核心代码
2021,QwikDev/qwik,https://github.com/QwikDev/qwik,2021-05-19T15:33:32Z,21927,1380,108,TypeScript,"Instant-loading web apps, without effort"
2021,scottbez1/smartknob,https://github.com/scottbez1/smartknob,2021-10-24T03:48:44Z,21414,1232,71,C++,Haptic input knob with software-defined endstops and virtual detents
2021,krayin/laravel-crm,https://github.com/krayin/laravel-crm,2021-06-05T14:18:48Z,21344,1375,150,PHP,Free & Opensource Laravel CRM solution for SMEs and Enterprises for complete customer lifecycle management.
2021,marticliment/UniGetUI,https://github.com/marticliment/UniGetUI,2021-06-15T12:57:58Z,21180,718,284,C#,UniGetUI: The Graphical Interface for your package managers. Could be terribly described as a package manager manager to manage your package managers
2021,AutomaApp/automa,https://github.com/AutomaApp/automa,2021-10-02T08:48:43Z,21022,2292,353,Vue,A browser extension for automating your browser by connecting blocks
2021,neondatabase/neon,https://github.com/neondatabase/neon,2021-03-26T14:20:47Z,20965,883,518,Rust,"Neon: Serverless Postgres. We separated storage and compute to offer autoscaling, code-like database branching, and scale to zero."
2021,maboloshi/github-chinese,https://github.com/maboloshi/github-chinese,2021-09-27T08:47:55Z,20748,1142,41,JavaScript,GitHub 汉化插件，GitHub 中文化界面。 (GitHub Translation To Chinese)
2021,lima-vm/lima,https://github.com/lima-vm/lima,2021-05-14T07:30:56Z,20251,814,423,Go,"Linux virtual machines, with a focus on running containers"
2021,fastfetch-cli/fastfetch,https://github.com/fastfetch-cli/fastfetch,2021-02-18T21:25:19Z,20184,689,51,C,"A maintained, feature-rich and performance oriented, neofetch like system information tool."
2021,SpotX-Official/SpotX,https://github.com/SpotX-Official/SpotX,2021-08-11T18:01:20Z,19866,1012,1,PowerShell,SpotX patcher used for patching the desktop version of Spotify
2021,pgvector/pgvector,https://github.com/pgvector/pgvector,2021-04-20T21:13:52Z,19865,1069,13,C,Open-source vector similarity search for Postgres
2021,Atlas-OS/Atlas,https://github.com/Atlas-OS/Atlas,2021-02-08T00:26:23Z,19769,710,4,Batchfile,"🚀 An open and lightweight modification to Windows, designed to optimize performance, privacy and usability."
2021,MaaAssistantArknights/MaaAssistantArknights,https://github.com/MaaAssistantArknights/MaaAssistantArknights,2021-07-09T18:26:38Z,19609,2491,585,C++,"《明日方舟》小助手，全日常一键长草！| A one-click tool for the daily tasks of Arknights, supporting all clients."
2021,Universidade-Livre/ciencia-da-computacao,https://github.com/Universidade-Livre/ciencia-da-computacao,2021-06-27T19:16:24Z,19465,1541,5,,🎓 Um caminho para a educação autodidata em Ciência da Computação!
2021,whyour/qinglong,https://github.com/whyour/qinglong,2021-03-13T15:21:04Z,19227,3234,104,TypeScript,"支持 Python3、JavaScript、Shell、Typescript 的定时任务管理平台（Timed task management platform supporting Python3, JavaScript, Shell, Typescript）"
2021,0x192/universal-android-debloater,https://github.com/0x192/universal-android-debloater,2021-10-07T12:08:51Z,18812,989,583,Rust,"Cross-platform GUI written in Rust using ADB to debloat non-rooted android devices. Improve your privacy, the security and battery life of your device."
2021,RunaCapital/awesome-oss-alternatives,https://github.com/RunaCapital/awesome-oss-alternatives,2021-11-15T09:38:58Z,18792,1010,74,Python,Awesome list of open-source startup alternatives to well-known SaaS products 🚀
2021,unocss/unocss,https://github.com/unocss/unocss,2021-09-30T17:06:46Z,18608,965,178,TypeScript,The instant on-demand atomic CSS engine.
2021,catppuccin/catppuccin,https://github.com/catppuccin/catppuccin,2021-11-06T02:11:59Z,18414,336,85,TypeScript,😸 Soothing pastel theme for the high-spirited!
2021,tusen-ai/naive-ui,https://github.com/tusen-ai/naive-ui,2021-06-04T13:47:28Z,18138,1851,627,TypeScript,A Vue 3 Component Library. Fairly Complete. Theme Customizable. Uses TypeScript. Fast.
2021,zincsearch/zincsearch,https://github.com/zincsearch/zincsearch,2021-12-02T12:49:41Z,17741,770,46,Go,"ZincSearch . A lightweight alternative to elasticsearch that requires minimal resources, written in Go."
2021,fastapi/sqlmodel,https://github.com/fastapi/sqlmodel,2021-08-24T14:26:53Z,17647,805,116,Python,"SQL databases in Python, designed for simplicity, compatibility, and robustness."
2021,aidenybai/million,https://github.com/aidenybai/million,2021-05-29T18:38:23Z,17524,590,125,TypeScript,Optimizing compiler for React
2021,exaloop/codon,https://github.com/exaloop/codon,2021-09-27T17:56:34Z,16600,591,86,Python,"A high-performance, zero-overhead, extensible Python compiler with built-in NumPy support"
2021,Wechat-ggGitHub/Awesome-GitHub-Repo,https://github.com/Wechat-ggGitHub/Awesome-GitHub-Repo,2021-12-27T06:28:51Z,16547,1815,243,,收集整理 GitHub 上高质量、有趣的开源项目。
2021,Evil0ctal/Douyin_TikTok_Download_API,https://github.com/Evil0ctal/Douyin_TikTok_Download_API,2021-11-07T01:35:09Z,16332,2396,136,Python,🚀「Douyin_TikTok_Download_API」是一个开箱即用的高性能异步抖音、快手、TikTok、Bilibili数据爬取工具，支持API调用，在线批量解析及下载。
2021,SimplifyJobs/New-Grad-Positions,https://github.com/SimplifyJobs/New-Grad-Positions,2021-06-08T18:44:46Z,16303,1262,17,,"A collection of full time roles in SWE, Quant, and PM for new grads."
2021,vitest-dev/vitest,https://github.com/vitest-dev/vitest,2021-12-03T19:19:49Z,15965,1647,363,TypeScript,Next generation testing framework powered by Vite.
2021,iDvel/rime-ice,https://github.com/iDvel/rime-ice,2021-01-29T10:25:46Z,15732,1004,13,Lua,Rime 配置：雾凇拼音 | 长期维护的简体词库
2021,microsoft/Swin-Transformer,https://github.com/microsoft/Swin-Transformer,2021-03-25T12:42:36Z,15713,2212,204,Python,"This is an official implementation for ""Swin Transformer: Hierarchical Vision Transformer using Shifted Windows""."
2021,openimsdk/open-im-server,https://github.com/openimsdk/open-im-server,2021-05-26T09:26:32Z,15687,2788,153,Go,IM Chat ChatGPT
2021,lyswhut/lx-music-mobile,https://github.com/lyswhut/lx-music-mobile,2021-05-15T09:53:57Z,15636,1771,641,TypeScript,一个基于 React native 开发的音乐软件
2021,arthurspk/guiadevbrasil,https://github.com/arthurspk/guiadevbrasil,2021-10-15T18:37:21Z,15572,1805,23,,"Um guia extenso de informações com um vasto conteúdo de várias áreas para ajudar, agregar conhecimento e retirar dúvidas, nesse guia você encontrará tudo que necessário para qualquer carreira relacionada a tecnologia."
2021,projectdiscovery/katana,https://github.com/projectdiscovery/katana,2021-01-02T16:56:05Z,15572,941,36,Go,A next-generation crawling and spidering framework.
2022,AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,2022-08-22T14:05:26Z,160643,29972,2461,Python,Stable Diffusion web UI
2022,f/prompts.chat,https://github.com/f/prompts.chat,2022-12-05T13:54:13Z,145495,19188,7,HTML,"a.k.a. Awesome ChatGPT Prompts. Share, discover, and collect prompts from the community. Free and open source — self-host for your organization with complete privacy."
2022,langchain-ai/langchain,https://github.com/langchain-ai/langchain,2022-10-17T02:58:36Z,126934,20885,387,Python,🦜🔗 The platform for reliable agents.
2022,krahets/hello-algo,https://github.com/krahets/hello-algo,2022-11-04T11:08:34Z,122345,14833,26,Java,"《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持简中、繁中、English、日本語，提供 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 等代码实现"
2022,immich-app/immich,https://github.com/immich-app/immich,2022-02-03T15:56:27Z,92867,4930,712,TypeScript,High performance self-hosted photo and video management solution.
2022,localsend/localsend,https://github.com/localsend/localsend,2022-12-16T00:46:07Z,75191,4005,883,Dart,An open-source cross-platform alternative to AirDrop
2022,CompVis/stable-diffusion,https://github.com/CompVis/stable-diffusion,2022-08-10T14:36:44Z,72371,10581,612,Jupyter Notebook,A latent text-to-image diffusion model
2022,dair-ai/Prompt-Engineering-Guide,https://github.com/dair-ai/Prompt-Engineering-Guide,2022-12-16T16:04:50Z,70495,7522,243,MDX,"🐙 Guides, papers, lessons, notebooks and resources for prompt engineering, context engineering, RAG, and AI Agents."
2022,toeverything/AFFiNE,https://github.com/toeverything/AFFiNE,2022-07-31T18:45:21Z,63009,4390,577,TypeScript,"There can be more than Notion and Miro. AFFiNE(pronounced [ə‘fain]) is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. "
2022,pathwaycom/pathway,https://github.com/pathwaycom/pathway,2022-11-27T13:01:14Z,59694,1611,30,Python,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
2022,PlexPt/awesome-chatgpt-prompts-zh,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,2022-12-12T01:55:03Z,58345,13588,42,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
2022,pocketbase/pocketbase,https://github.com/pocketbase/pocketbase,2022-07-05T06:06:21Z,56197,3124,22,Go,Open Source realtime backend in 1 file
2022,lencx/ChatGPT,https://github.com/lencx/ChatGPT,2022-12-07T09:43:02Z,54385,6212,918,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
2022,karpathy/nanoGPT,https://github.com/karpathy/nanoGPT,2022-12-28T00:51:12Z,53433,9041,332,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs."
2022,ultralytics/ultralytics,https://github.com/ultralytics/ultralytics,2022-09-11T16:39:45Z,53401,10233,355,Python,Ultralytics YOLO 🚀
2022,ChrisTitusTech/winutil,https://github.com/ChrisTitusTech/winutil,2022-04-28T02:25:19Z,47636,2509,13,PowerShell,"Chris Titus Tech's Windows Utility - Install Programs, Tweaks, Fixes, and Updates"
2022,run-llama/llama_index,https://github.com/run-llama/llama_index,2022-11-02T04:24:54Z,47060,6847,297,Python,LlamaIndex is the leading framework for building LLM-powered agents over your data.
2022,ggml-org/whisper.cpp,https://github.com/ggml-org/whisper.cpp,2022-09-25T18:26:37Z,46831,5218,1129,C++,Port of OpenAI's Whisper model in C/C++
2022,oobabooga/text-generation-webui,https://github.com/oobabooga/text-generation-webui,2022-12-21T04:17:37Z,46051,5880,2663,Python,"The definitive Web UI for local AI, with powerful features and easy setup."
2022,astral-sh/ruff,https://github.com/astral-sh/ruff,2022-08-09T17:17:44Z,45837,1780,1907,Rust,"An extremely fast Python linter and code formatter, written in Rust."
2022,tw93/Pake,https://github.com/tw93/Pake,2022-10-14T09:32:57Z,45808,9007,1,Rust,🤱🏻 Turn any webpage into a desktop app with one command.
2022,makeplane/plane,https://github.com/makeplane/plane,2022-11-19T12:55:01Z,45777,3555,642,TypeScript,"🔥🔥🔥 Open-source Jira, Linear, Monday, and ClickUp alternative. Plane is a modern project management platform to manage tasks, sprints, docs, and triage."
2022,ghostty-org/ghostty,https://github.com/ghostty-org/ghostty,2022-03-29T17:38:26Z,44062,1663,196,Zig,"👻 Ghostty is a fast, feature-rich, and cross-platform terminal emulator that uses platform-native UI and GPU acceleration."
2022,upscayl/upscayl,https://github.com/upscayl/upscayl,2022-07-30T17:19:20Z,43368,2083,67,TypeScript,"🆙 Upscayl - #1 Free and Open Source AI Image Upscaler for Linux, MacOS and Windows."
2022,AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,2022-01-30T15:25:18Z,43346,3484,41,TypeScript,"✨ Innovative and open-source visualization application that transforms various data formats, such as JSON, YAML, XML, CSV and more, into interactive graphs."
2022,hiroi-sora/Umi-OCR,https://github.com/hiroi-sora/Umi-OCR,2022-03-28T04:01:46Z,42131,4158,322,Python,"OCR software, free and offline. 开源、免费的离线OCR软件。支持截屏/批量导入图片，PDF文档识别，排除水印/页眉页脚，扫描/生成二维码。内置多国语言库。"
2022,zhayujie/chatgpt-on-wechat,https://github.com/zhayujie/chatgpt-on-wechat,2022-08-07T08:33:41Z,41313,9742,350,Python,CowAgent是基于大模型的超级AI助理，能主动思考和任务规划、访问操作系统和外部资源、创造和执行Skills、拥有长期记忆并不断成长。同时支持飞书、钉钉、企业微信应用、微信公众号、网页等接入，可选择OpenAI/Claude/Gemini/DeepSeek/ Qwen/GLM/Kimi/LinkAI，能处理文本、语音、图片和文件，可快速搭建个人AI助手和企业数字员工。
2022,usebruno/bruno,https://github.com/usebruno/bruno,2022-09-27T20:51:45Z,40966,2124,1728,JavaScript,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia)
2022,juspay/hyperswitch,https://github.com/juspay/hyperswitch,2022-10-17T11:18:28Z,40137,4564,1413,Rust,"An open source payments switch written in Rust to make payments fast, reliable and affordable"
2022,twentyhq/twenty,https://github.com/twentyhq/twenty,2022-12-01T13:04:40Z,39824,5194,218,TypeScript,"Building a modern alternative to Salesforce, powered by the community."
2022,imputnet/cobalt,https://github.com/imputnet/cobalt,2022-07-08T18:12:55Z,38762,3219,220,Svelte,best way to save what you love
2022,agno-agi/agno,https://github.com/agno-agi/agno,2022-05-04T15:23:02Z,37944,5026,558,Python,"The programming language for agentic software. Build, run, and manage multi-agent systems at scale."
2022,LAION-AI/Open-Assistant,https://github.com/LAION-AI/Open-Assistant,2022-12-13T05:24:17Z,37450,3304,293,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
2022,paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,2022-02-12T21:56:52Z,36704,2334,5,Python,"A community-supported supercharged document management system: scan, index and archive all your documents"
2022,roboflow/supervision,https://github.com/roboflow/supervision,2022-11-28T14:08:44Z,36497,3090,139,Python,We write your reusable computer vision tools. 💜
2022,geekan/HowToLiveLonger,https://github.com/geekan/HowToLiveLonger,2022-04-16T04:15:18Z,34899,2379,40,,程序员延寿指南 | A programmer's guide to live longer
2022,mouredev/Hello-Python,https://github.com/mouredev/Hello-Python,2022-08-03T17:14:53Z,34448,2253,24,Python,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. 100 clases, 44 horas en vídeo, código, proyectos y grupo de chat. Fundamentos, frontend, backend, testing, IA..."
2022,hyprwm/Hyprland,https://github.com/hyprwm/Hyprland,2022-03-16T19:49:13Z,33925,1574,157,C++,"Hyprland is an independent, highly customizable, dynamic tiling Wayland compositor that doesn't sacrifice on its looks."
2022,1Panel-dev/1Panel,https://github.com/1Panel-dev/1Panel,2022-07-19T15:44:52Z,33471,2966,397,Go,"🔥 1Panel offers an intuitive web interface for a Linux server / VPS, making it easy to manage OpenClaw agents, local LLMs, websites, databases, containers, files, and scheduled tasks."
2022,huggingface/diffusers,https://github.com/huggingface/diffusers,2022-05-30T16:04:02Z,32814,6778,905,Python,"🤗 Diffusers: State-of-the-art diffusion models for image, video, and audio generation in PyTorch."
2022,GyulyVGC/sniffnet,https://github.com/GyulyVGC/sniffnet,2022-07-31T21:55:56Z,32800,1210,55,Rust,Comfortably monitor your Internet traffic 🕵️‍♂️
